State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,15/06/2025,500,500,500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,17/06/2025,1000,1000,1000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,22/06/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,Local,03/07/2025,2000,2000,2000,159
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,17/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,21/07/2025,8000,40000,15000,200
Karnataka,Mandya,Srirangapattana,"Tender Coconut","Tender Coconut",Medium,20/06/2025,23000,23000,23000,200
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,05/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,10/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,20/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,21/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,24/01/2025,27500,32000,32000,138
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,27/01/2025,29000,29000,29000,138
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,FAQ,04/01/2025,20000,25000,20000,138
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,FAQ,08/01/2025,20000,20000,20000,138
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,FAQ,14/01/2025,22000,25000,22000,138
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,FAQ,15/01/2025,20000,42000,42000,138
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,FAQ,28/01/2025,20000,25000,20000,138
Karnataka,Mandya,"K.R. Pet","Sweet Potato","Sweet Potato",FAQ,06/01/2025,1000,1000,1000,152
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,20/01/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,04/01/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,13/01/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,24/01/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Red,FAQ,10/01/2025,21000,21000,21000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,06/01/2025,11400,11400,11400,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,12/01/2025,11500,11700,11700,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,16/01/2025,11300,11300,11300,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,20/01/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,24/01/2025,10000,11000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,27/01/2025,11500,11500,11500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,29/01/2025,9000,11500,11500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,"Ref grade-1",30/01/2025,10000,11500,10422,140
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,07/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,12/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,"Ref grade-1",31/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Maize,Local,FAQ,14/01/2025,2000,2000,2000,4
Karnataka,Mandya,Nagamangala,Maize,Local,FAQ,18/01/2025,2400,2450,2450,4
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,11/01/2025,2000,2000,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,23/01/2025,2100,2300,2300,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse","Ref grade-1",31/01/2025,2200,2300,2300,2
Karnataka,Mandya,Malavalli,Paddy(Dhan)(Common),Paddy,"Ref grade-1",30/01/2025,2300,2600,2450,2
Karnataka,Mandya,Nagamangala,Paddy(Dhan)(Common),"Paddy Dappa",FAQ,23/01/2025,2400,2400,2400,2
Karnataka,Mandya,Srirangapattana,Paddy(Dhan)(Common),1001,FAQ,07/01/2025,2300,2450,2300,2
Karnataka,Mandya,Nagamangala,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,11/01/2025,9000,9000,9000,11
Karnataka,Mandya,Nagamangala,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,22/01/2025,9000,9000,9000,11
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,02/01/2025,2100,2200,2200,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,20/01/2025,2050,2200,2100,2
Karnataka,Mandya,Malavalli,Paddy(Dhan)(Common),Paddy,FAQ,18/01/2025,2300,2550,2350,2
Karnataka,Mandya,Srirangapattana,Paddy(Dhan)(Common),1001,FAQ,02/01/2025,2300,2300,2300,2
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,04/01/2025,3100,3100,3100,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,08/01/2025,3100,3100,3100,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,10/01/2025,3100,4000,3800,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,11/01/2025,3100,3100,3100,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,12/01/2025,3100,3100,3100,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,16/01/2025,3100,3200,3200,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,24/01/2025,3300,3900,3300,30
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,FAQ,04/01/2025,4150,4200,4150,74
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,FAQ,07/01/2025,4150,4300,4150,74
Karnataka,Mandya,Nagamangala,"Cowpea (Lobia/Karamani)","Cowpea (Whole)","Ref grade-1",30/01/2025,11000,11000,11000,92
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,05/01/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,16/01/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,24/01/2025,1000,2000,2000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,"Ref grade-1",30/01/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Copra,other,FAQ,09/01/2025,13433,13500,13433,129
Karnataka,Mandya,"K.R. Pet",Copra,other,FAQ,27/01/2025,13500,13500,13500,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,04/01/2025,14000,14500,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,05/01/2025,14000,14500,14500,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,09/01/2025,14000,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,14/01/2025,14000,14400,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,15/01/2025,14000,14600,14200,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,24/01/2025,14000,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,27/01/2025,14000,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,03/01/2025,9000,9000,9000,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,11/01/2025,11000,11000,11000,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,25/01/2025,9400,9400,9400,129
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,23/03/2025,0,0,2300,2
Karnataka,Mandya,Nagamangala,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,01/03/2025,10000,10000,10000,92
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,14/03/2025,14500,14500,14500,129
Karnataka,Mandya,"K.R. Pet",Copra,other,FAQ,01/03/2025,12000,12000,12000,129
Karnataka,Mandya,"K.R. Pet",Copra,other,FAQ,15/03/2025,13800,13800,13800,129
Karnataka,Mandya,Maddur,Copra,Copra,FAQ,26/03/2025,17000,17000,17000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,01/03/2025,13800,14500,14000,129
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,18/03/2025,9500,9500,9500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,19/03/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,20/03/2025,9500,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,25/03/2025,9500,10200,9500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,30/03/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,14/03/2025,500,500,500,78
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,13/03/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,24/03/2025,700,700,700,159
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,19/03/2025,300,300,300,173
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,20/03/2025,500,500,500,159
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,25/04/2025,4200,5040,4900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,26/04/2025,4500,5060,4900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,26/04/2025,4000,4600,4300,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,16/04/2025,4580,5400,5200,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,26/04/2025,4400,4860,4650,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,25/04/2025,5075,5075,5075,74
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,15/04/2025,900,900,900,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,25/04/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,04/04/2025,17500,17500,17500,129
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,05/04/2025,17000,17000,17000,129
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,18/04/2025,18000,18000,18000,129
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,04/04/2025,700,700,700,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,15/04/2025,800,800,800,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,21/04/2025,1000,1000,1000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,29/04/2025,1200,1200,1200,159
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,16/04/2025,300,400,300,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,25/03/2025,300,400,300,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,24/05/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,15/04/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,20/04/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,22/04/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,29/04/2025,0,0,2100,2
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,21/04/2025,30000,30000,30000,138
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Pudi,FAQ,23/04/2025,14000,14000,14000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,03/04/2025,10000,12000,12000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,06/04/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,08/04/2025,12500,12500,12500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,20/04/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,23/04/2025,10500,12000,12000,140
Karnataka,Mandya,"K.R. Pet","Sesamum(Sesame,Gingelly,Til)",Black,FAQ,19/05/2025,0,0,6000,11
Karnataka,Mandya,"K.R. Pet",Rice,"Broken Rice",FAQ,21/05/2025,2380,2380,2380,3
Karnataka,Mandya,"K.R. Pet",Rice,"Broken Rice",FAQ,22/05/2025,2430,2430,2430,3
Karnataka,Mandya,"K.R. Pet",Rice,Coarse,FAQ,31/05/2025,2000,2670,2670,3
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,14/05/2025,4700,5320,5150,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,15/05/2025,4850,5300,5100,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,26/05/2025,4400,4950,4650,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,26/05/2025,4200,4600,4400,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,31/05/2025,4550,5050,4820,74
Karnataka,Mandya,"K.R. Pet","Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,12/05/2025,6400,6400,6400,92
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,08/05/2025,300,300,300,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,11/05/2025,300,300,300,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,16/05/2025,400,500,400,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,22/05/2025,400,400,400,173
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,22/05/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,30/05/2025,1000,1000,1000,78
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,11/02/2025,3400,3750,3600,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,12/02/2025,3450,3750,3600,74
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,FAQ,15/02/2025,4000,4100,4000,74
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,FAQ,16/02/2025,3800,3800,3800,74
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,10/02/2025,27000,27000,27000,138
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,09/02/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,20/02/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,21/02/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,23/02/2025,1000,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,18/02/2025,14000,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,06/02/2025,14000,15000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,13/02/2025,13800,14000,13800,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,20/02/2025,13900,14300,14300,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,27/02/2025,13800,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,28/02/2025,13800,14600,14600,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,14/02/2025,9500,10000,10000,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,21/02/2025,9500,9600,9600,129
Karnataka,Mandya,Nagamangala,Copra,other,"Ref grade-1",05/02/2025,9500,11800,9500,129
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,07/02/2025,1000,1000,1000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,14/02/2025,1000,2000,2000,159
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,13/02/2025,1200,1400,1200,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,"Ref grade-1",04/02/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse","Ref grade-1",05/02/2025,2300,2300,2300,2
Karnataka,Mandya,Nagamangala,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,06/02/2025,11300,11300,11300,11
Karnataka,Mandya,Malavalli,Rice,Coarse,"Ref grade-1",01/02/2025,2500,2880,2600,3
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,13/02/2025,3300,4150,3300,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,23/02/2025,3300,3300,3300,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,"Ref grade-1",05/02/2025,3300,3400,3300,30
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,07/02/2025,10600,12112,12112,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,13/02/2025,10000,11600,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,15/02/2025,10000,11000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,20/02/2025,10000,10500,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,21/02/2025,10000,10600,10600,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,26/02/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,27/02/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,28/02/2025,10500,10500,10500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,"Ref grade-1",04/02/2025,10200,11600,11000,140
Karnataka,Mandya,Srirangapattana,"Tender Coconut","Tender Coconut","Ref grade-1",04/02/2025,20000,20000,20000,200
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,06/05/2025,20000,20000,20000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,20/05/2025,25000,25000,25000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Pudi,FAQ,19/05/2025,14000,14000,14000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Rashi,FAQ,31/05/2025,24000,24000,24000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,12/05/2025,10100,10100,10100,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,14/05/2025,10000,10500,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,18/05/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,19/05/2025,9000,11000,11000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,21/05/2025,9500,10200,9500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,26/05/2025,11000,11000,11000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,29/05/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,30/05/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,05/05/2025,30000,30000,30000,138
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,12/05/2025,30000,30000,30000,138
Karnataka,Mandya,"K.R. Pet",Copra,other,FAQ,18/05/2025,15000,15000,15000,129
Karnataka,Mandya,Maddur,Copra,other,FAQ,31/05/2025,10000,10000,10000,129
Karnataka,Mandya,"K.R. Pet",Rice,"Broken Rice",Local,22/07/2025,2400,2400,2400,3
Karnataka,Mandya,"K.R. Pet",Rice,Coarse,FAQ,09/06/2025,2600,2600,2600,3
Karnataka,Mandya,"K.R. Pet",Rice,"Broken Rice",FAQ,03/06/2025,2450,2450,2450,3
Karnataka,Mandya,"K.R. Pet",Rice,"Broken Rice",FAQ,21/06/2025,2200,2200,2200,3
Karnataka,Mandya,"K.R. Pet",Onion,Onion,FAQ,17/06/2025,1500,1500,1500,23
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",Local,11/07/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet","Sesamum(Sesame,Gingelly,Til)",Black,Local,19/07/2025,0,0,8200,11
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,02/06/2025,4400,5050,4800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,10/06/2025,4200,4845,4600,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,11/06/2025,4100,4900,4600,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,17/06/2025,3700,4720,4300,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,20/06/2025,3650,4540,4180,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,21/06/2025,3700,4540,4150,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,23/06/2025,3650,4300,4050,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,02/07/2025,3650,4100,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,12/07/2025,3800,4420,4150,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,15/07/2025,3800,4400,4100,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,19/07/2025,3700,4280,4050,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,23/07/2025,3700,4300,4100,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,09/06/2025,4200,4600,4450,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,12/06/2025,4100,4500,4300,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,14/06/2025,4100,4500,4300,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,19/06/2025,4000,4400,4200,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,23/06/2025,3800,4400,4200,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,09/07/2025,3600,4050,3820,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,12/07/2025,3650,4000,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,14/07/2025,3600,4000,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,18/07/2025,3650,4100,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,04/06/2025,4000,5080,4700,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,14/06/2025,3800,4450,4200,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,Local,04/07/2025,3700,3930,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,Local,09/07/2025,3700,3900,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,Local,10/07/2025,3700,3970,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,Local,11/07/2025,3750,4040,3900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,04/06/2025,4400,4650,4550,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,06/06/2025,4400,4900,4800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,19/06/2025,3900,4330,4100,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,23/06/2025,4200,4500,4330,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,Local,04/07/2025,3800,4180,3950,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,Local,10/07/2025,4020,4080,4080,74
Karnataka,Mandya,"K.R. Pet",Ginger(Green),"Green Ginger",Local,18/07/2025,2200,2200,2200,103
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,16/06/2025,26000,30000,30000,138
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,Local,04/07/2025,26500,29000,26500,138
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,Local,18/07/2025,28000,30000,30000,138
Karnataka,Mandya,Malavalli,Coconut,Coconut,FAQ,25/06/2025,18,20,19,138
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,Local,18/07/2025,19000,19000,19000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,Local,01/07/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,23/06/2025,8500,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,Local,07/07/2025,10000,10000,10000,140
